id,image,name,seller,create_at,price
456,http://dummyimage.com/181x186.gif/dddddd/000000,bethanechol chloride,49,2015-05-27 04:30:34,13.05
457,http://dummyimage.com/120x167.gif/dddddd/000000,Hydrocodone Bitartate and Acetaminophen,15,2015-10-10 10:19:44,12.45
458,http://dummyimage.com/216x172.png/5fa2dd/ffffff,Paroxetine,48,2015-04-06 05:45:29,15.91
459,http://dummyimage.com/208x167.gif/ff4444/ffffff,Ulta Lavender Woods Anti-Bacterial Hand Sanitizer,15,2016-01-29 15:46:01,5.92
460,http://dummyimage.com/217x213.gif/5fa2dd/ffffff,Miracle Foot Repair,9,2015-07-20 09:17:11,18.62
461,http://dummyimage.com/159x175.png/ff4444/ffffff,Donepezil Hydrochloride,25,2015-07-28 14:45:43,11.36
462,http://dummyimage.com/189x109.gif/ff4444/ffffff,leader cough dm,50,2015-11-23 06:32:36,4.64
463,http://dummyimage.com/217x195.png/dddddd/000000,LBEL COULEUR LUXE AMPLIFIER XP,9,2015-12-22 18:17:28,14.44
464,http://dummyimage.com/185x187.jpg/ff4444/ffffff,Oxygen,32,2015-09-24 04:53:35,8.8
465,http://dummyimage.com/131x175.png/5fa2dd/ffffff,Hyoscyamine Sulfate,40,2015-04-02 15:07:47,17.53
466,http://dummyimage.com/128x160.jpg/5fa2dd/ffffff,Remedy Nutrashield,44,2016-01-14 20:01:07,14.63
467,http://dummyimage.com/127x168.gif/5fa2dd/ffffff,Gelato APF,36,2016-03-24 01:07:48,15.92
468,http://dummyimage.com/209x228.png/dddddd/000000,Dr. OH PATCH,36,2015-07-15 01:09:07,3.07
469,http://dummyimage.com/219x209.jpg/5fa2dd/ffffff,Olive Pollen,10,2015-11-27 15:00:27,11.02
470,http://dummyimage.com/148x139.gif/ff4444/ffffff,Micardis HCT,35,2015-09-16 07:48:56,3.14
471,http://dummyimage.com/175x172.jpg/5fa2dd/ffffff,sunmark pain reliever,35,2016-01-19 19:03:59,13.33
472,http://dummyimage.com/142x180.jpg/5fa2dd/ffffff,Preferred Plus Chest Congestion Relief,32,2015-06-24 20:02:20,19.51
473,http://dummyimage.com/102x192.jpg/ff4444/ffffff,Weight Loss RELIEF,28,2016-03-05 06:50:39,11.04
474,http://dummyimage.com/177x218.jpg/dddddd/000000,Salsalate,9,2016-03-10 00:12:09,15.98
475,http://dummyimage.com/131x226.jpg/5fa2dd/ffffff,PHYTOGENIC INFINITE POWDER FOUNDATION,39,2015-12-16 13:32:37,5.88
476,http://dummyimage.com/217x228.png/ff4444/ffffff,Antibacterial Hand Soap,30,2015-10-03 20:19:13,1.27
477,http://dummyimage.com/218x112.png/ff4444/ffffff,PINUS ECHINATA POLLEN,24,2016-02-23 10:10:59,8.47
478,http://dummyimage.com/247x135.png/5fa2dd/ffffff,ReCreate Foundation,2,2016-01-07 19:24:34,6.17
479,http://dummyimage.com/196x106.png/dddddd/000000,sunmark antacid,37,2015-12-22 05:58:10,3.0
480,http://dummyimage.com/235x186.png/cc0000/ffffff,Cephalexin,40,2016-03-15 12:17:33,17.73
481,http://dummyimage.com/247x173.jpg/dddddd/000000,Vomiting Diarrhea,50,2015-11-16 15:51:52,1.74
482,http://dummyimage.com/141x198.gif/5fa2dd/ffffff,Pantoprazole Sodium Delayed-Release Delayed-Release,41,2016-01-27 09:12:50,8.67
483,http://dummyimage.com/142x244.png/ff4444/ffffff,ShopRite Ni Calm,50,2015-08-21 04:07:19,2.58
484,http://dummyimage.com/234x205.gif/cc0000/ffffff,Golden Tan Always Stay-on Makeup Broad Spectrum SPF 15,7,2015-04-09 08:38:29,9.35
485,http://dummyimage.com/215x131.jpg/dddddd/000000,TOBREX,50,2016-01-18 18:18:26,15.98
486,http://dummyimage.com/198x232.jpg/cc0000/ffffff,Healthy Accents Tussin Cough,43,2015-04-09 11:21:56,8.55
487,http://dummyimage.com/199x185.gif/ff4444/ffffff,KEPPRA,8,2015-04-23 04:00:08,3.04
488,http://dummyimage.com/164x190.jpg/dddddd/000000,Meijer SPF 70,13,2015-12-21 06:27:20,7.85
489,http://dummyimage.com/154x199.jpg/cc0000/ffffff,Luxury Foam Antibacterial,3,2016-01-14 07:47:12,1.4
490,http://dummyimage.com/214x180.png/cc0000/ffffff,AZITHROMYCIN,21,2015-08-30 15:17:05,3.32
491,http://dummyimage.com/235x102.jpg/ff4444/ffffff,Cuprum Aceticum 3,21,2015-10-03 15:15:14,2.53
492,http://dummyimage.com/151x103.png/ff4444/ffffff,Theraflu,44,2015-12-01 15:35:49,13.05
493,http://dummyimage.com/123x168.gif/dddddd/000000,CPDA-1,10,2015-09-28 06:58:24,10.52
494,http://dummyimage.com/165x222.jpg/5fa2dd/ffffff,ARNICA MONTANA,12,2015-10-15 11:55:50,4.51
495,http://dummyimage.com/199x185.png/dddddd/000000,OPTICAL ORIGINAL EYE DROPS,26,2016-02-18 13:11:58,12.74
496,http://dummyimage.com/221x181.png/cc0000/ffffff,"Pollens - Trees, Linden (Basswood) Tilia americana",3,2015-05-03 00:20:00,16.64
497,http://dummyimage.com/125x159.gif/dddddd/000000,Clemastine Fumarate,48,2015-08-25 02:00:56,5.82
498,http://dummyimage.com/199x102.png/5fa2dd/ffffff,Severe Cold and Flu,29,2015-04-02 07:42:45,2.82
499,http://dummyimage.com/200x162.png/5fa2dd/ffffff,BETAMETHASONE VALERATE,31,2015-07-26 00:03:32,17.42
500,http://dummyimage.com/106x222.jpg/dddddd/000000,MG DermaWash,9,2016-03-09 03:21:56,18.88
501,http://dummyimage.com/149x238.gif/cc0000/ffffff,HAND SANITIZING,45,2015-06-22 17:38:22,19.34
502,http://dummyimage.com/173x123.jpg/cc0000/ffffff,Doxazosin Mesylate,29,2015-12-10 10:37:35,17.49
503,http://dummyimage.com/181x167.png/5fa2dd/ffffff,Azithromycin,10,2015-06-10 06:20:04,16.42
504,http://dummyimage.com/232x205.png/dddddd/000000,SOMAVERT,6,2015-05-26 19:01:42,19.9
505,http://dummyimage.com/123x170.png/dddddd/000000,Sodium Chloride,39,2015-09-20 00:00:12,4.77
506,http://dummyimage.com/130x119.jpg/ff4444/ffffff,Bruises-Muscle Soreness,23,2015-07-30 22:58:52,18.93
507,http://dummyimage.com/243x152.jpg/dddddd/000000,LEVAQUIN,2,2016-01-25 14:29:23,14.66
508,http://dummyimage.com/145x145.jpg/5fa2dd/ffffff,Aspirin,46,2015-07-03 21:37:00,15.69
509,http://dummyimage.com/162x232.gif/dddddd/000000,Oxygen,44,2015-05-11 19:51:53,17.82
510,http://dummyimage.com/103x172.jpg/5fa2dd/ffffff,Enchanted Moments Mistletoe Kisses Hand Sanitizer,13,2015-08-01 22:14:19,1.22
511,http://dummyimage.com/198x113.jpg/ff4444/ffffff,SHISEIDO SUN PROTECTION COMPACT FOUNDATION (REFILL),24,2015-10-07 12:08:43,2.19
512,http://dummyimage.com/237x204.gif/dddddd/000000,Cyclobenzaprine Hydrochloride,46,2015-08-05 23:04:49,10.91
513,http://dummyimage.com/178x215.png/ff4444/ffffff,Medline Acetaminophen,29,2015-10-22 06:17:22,6.64
514,http://dummyimage.com/205x204.gif/dddddd/000000,Meijer Elements 7-in-1 Anti-Aging Vitamin,6,2016-02-02 17:52:03,8.17
515,http://dummyimage.com/150x141.png/dddddd/000000,CD DIORSKIN STAR Studio Makeup Spectacular Brightening with sunscreen Broad Spectrum SPF30 010,1,2015-06-02 12:57:27,12.07
516,http://dummyimage.com/118x242.png/cc0000/ffffff,EQUATE,35,2015-06-09 22:57:57,4.56
517,http://dummyimage.com/105x141.png/ff4444/ffffff,Hydrocortisone Acetate,45,2016-02-22 18:15:28,19.64
518,http://dummyimage.com/133x198.png/5fa2dd/ffffff,Carbidopa and Levodopa,12,2015-08-14 16:53:31,11.28
519,http://dummyimage.com/118x133.gif/cc0000/ffffff,Toasted Vanilla Sugar Kit,7,2016-01-09 12:02:02,17.84
520,http://dummyimage.com/211x179.jpg/5fa2dd/ffffff,Didanosine,25,2016-02-02 02:55:31,18.43
521,http://dummyimage.com/136x205.gif/dddddd/000000,Valsartan and Hydrochlorothiazide,24,2015-06-03 16:31:26,19.58
522,http://dummyimage.com/154x200.jpg/5fa2dd/ffffff,Bethanechol Chloride,16,2016-02-16 07:04:09,12.22
523,http://dummyimage.com/239x201.jpg/5fa2dd/ffffff,DOCEFREZ,36,2015-11-28 14:02:51,2.73
524,http://dummyimage.com/207x216.gif/dddddd/000000,EMEND,30,2015-07-17 04:39:25,11.45
525,http://dummyimage.com/213x192.png/ff4444/ffffff,CVS Redness Relief Original,48,2015-09-22 04:44:02,10.31
526,http://dummyimage.com/242x157.png/ff4444/ffffff,PHENTERMINE HYDROCHLORIDE,45,2015-11-29 01:56:14,11.81
527,http://dummyimage.com/133x173.jpg/cc0000/ffffff,Western Family,26,2015-08-01 02:19:45,14.21
528,http://dummyimage.com/237x222.jpg/dddddd/000000,Clarins UV Plus HP SPF 40 Day Screen High Protection,28,2016-01-25 04:55:35,14.81
529,http://dummyimage.com/141x195.gif/dddddd/000000,Sof Skin Pure Petroleum Cocoa Butter Scented,19,2015-06-27 00:06:54,2.0
530,http://dummyimage.com/156x186.gif/cc0000/ffffff,Topical Anesthetic,36,2015-11-07 05:17:51,14.61
531,http://dummyimage.com/181x189.gif/cc0000/ffffff,Immuno Compound Homeopathic Tonic,3,2015-08-02 09:46:13,16.21
532,http://dummyimage.com/153x110.jpg/dddddd/000000,Panitrol,39,2015-04-22 17:17:53,12.72
533,http://dummyimage.com/138x196.jpg/ff4444/ffffff,acyclovir,28,2015-07-06 15:27:46,18.26
534,http://dummyimage.com/121x169.png/5fa2dd/ffffff,Saltbush,13,2015-10-24 04:50:55,2.15
535,http://dummyimage.com/215x180.gif/dddddd/000000,Nighttime Sleep Aid,30,2015-11-07 18:27:04,17.87
536,http://dummyimage.com/143x123.jpg/dddddd/000000,GUNA-TGF BETA 1,41,2016-01-26 03:02:19,1.45
537,http://dummyimage.com/131x162.gif/dddddd/000000,Ephedrine Sulfate,34,2015-09-29 14:56:26,10.85
538,http://dummyimage.com/158x223.png/dddddd/000000,Levoxyl,19,2015-10-20 20:55:01,12.52
539,http://dummyimage.com/176x158.png/dddddd/000000,Wal-Zan,4,2015-11-03 22:58:34,5.21
540,http://dummyimage.com/231x203.gif/5fa2dd/ffffff,Ofloxacin,15,2016-01-19 20:46:52,16.78
541,http://dummyimage.com/108x181.png/5fa2dd/ffffff,Naproxen Sodium,10,2015-09-08 09:53:32,1.97
542,http://dummyimage.com/152x206.jpg/5fa2dd/ffffff,MEPRON,42,2015-12-25 12:16:33,14.76
543,http://dummyimage.com/239x151.gif/5fa2dd/ffffff,Hydrocortisone,44,2015-06-18 14:24:49,8.3
544,http://dummyimage.com/182x234.png/dddddd/000000,Opcicon One-Step,16,2016-01-20 16:08:50,16.74
545,http://dummyimage.com/121x165.png/cc0000/ffffff,Hydrochlorothiazide,36,2015-09-20 14:29:57,16.23
546,http://dummyimage.com/130x227.png/5fa2dd/ffffff,Ondansetron,3,2016-02-09 07:23:16,1.18
547,http://dummyimage.com/165x235.png/5fa2dd/ffffff,Paire OB Plus DHA,10,2015-04-30 16:31:37,6.79
548,http://dummyimage.com/195x189.png/cc0000/ffffff,MiraLAX,29,2015-05-27 05:59:33,8.7
549,http://dummyimage.com/174x177.jpg/5fa2dd/ffffff,mally Poreless Perfection Glowing Foundation Rich,25,2016-03-08 06:10:18,3.11
550,http://dummyimage.com/183x250.gif/5fa2dd/ffffff,Sulfamethoxazole and Trimethoprim,46,2015-11-28 15:19:06,18.53
551,http://dummyimage.com/131x185.png/cc0000/ffffff,Rhustoxoforce,37,2015-05-03 09:18:39,8.11
552,http://dummyimage.com/189x201.png/dddddd/000000,"Pollens - Weeds, Dock/Sorrel Mix",25,2015-06-07 09:30:03,2.13
553,http://dummyimage.com/106x239.png/ff4444/ffffff,Arnica e pl. tota 6,45,2015-05-04 16:22:56,19.35
554,http://dummyimage.com/139x147.png/ff4444/ffffff,COCHLIOBOLUS SATIVUS,6,2016-03-02 13:43:29,7.72
555,http://dummyimage.com/118x196.png/5fa2dd/ffffff,Imipramine Hydrochloride,22,2015-09-25 15:19:07,8.31
556,http://dummyimage.com/153x168.gif/5fa2dd/ffffff,CD DIORSNOW White Reveal Fresh Transparency Liquid Foundation with Sunscreen Broad Spectrum SPF 30 010,13,2015-07-02 20:40:07,14.09
557,http://dummyimage.com/222x184.gif/dddddd/000000,Finasteride,19,2015-12-30 00:28:31,15.62
558,http://dummyimage.com/241x155.png/ff4444/ffffff,FOLIC ACID,18,2015-08-30 08:49:01,15.9
559,http://dummyimage.com/202x248.jpg/dddddd/000000,Triamcinolone Acetonide,12,2015-06-18 16:03:23,6.6
560,http://dummyimage.com/232x135.jpg/cc0000/ffffff,ANNA LOTAN Clear Protector Free Broad Spectrum SPF 32 Sunscreen,21,2015-07-14 10:19:41,8.92
561,http://dummyimage.com/132x151.jpg/dddddd/000000,Nimbex,37,2015-10-17 18:37:45,17.23
562,http://dummyimage.com/185x128.jpg/ff4444/ffffff,Carduus Oxalis,37,2015-04-06 15:50:45,9.02
563,http://dummyimage.com/215x158.jpg/5fa2dd/ffffff,wal itin d,42,2016-01-25 15:22:32,16.54
564,http://dummyimage.com/204x192.jpg/cc0000/ffffff,EXTINA,16,2015-08-18 19:55:39,15.08
565,http://dummyimage.com/213x237.gif/ff4444/ffffff,Dexamethasone,43,2015-06-11 13:06:53,15.06
566,http://dummyimage.com/250x115.png/ff4444/ffffff,Alprazolam,48,2015-11-07 20:46:57,11.51
567,http://dummyimage.com/116x147.jpg/5fa2dd/ffffff,Ampicillin and Sulbactam,16,2016-03-13 22:46:05,10.03
568,http://dummyimage.com/214x135.gif/dddddd/000000,CELEBREX,12,2016-02-24 10:16:20,14.18
569,http://dummyimage.com/171x178.jpg/5fa2dd/ffffff,ZANTAC,24,2015-09-28 23:53:25,2.91
570,http://dummyimage.com/191x223.gif/ff4444/ffffff,HEALTHY ACCENTS,21,2015-06-04 21:27:42,13.31
571,http://dummyimage.com/152x236.png/cc0000/ffffff,Buspirone Hydrochloride,7,2015-06-04 13:43:32,13.16
572,http://dummyimage.com/180x101.jpg/dddddd/000000,PEGINTRON,26,2016-01-20 15:14:47,7.42
573,http://dummyimage.com/176x229.gif/ff4444/ffffff,Americaine,12,2016-01-09 15:23:54,8.69
574,http://dummyimage.com/231x110.jpg/cc0000/ffffff,Atomoxetine Hydrochloride,23,2016-03-16 01:15:49,6.19
575,http://dummyimage.com/182x113.png/5fa2dd/ffffff,Equaline all day allergy,32,2016-03-06 11:04:34,6.24
576,http://dummyimage.com/161x129.gif/cc0000/ffffff,Peter Thomas Roth CC,10,2015-09-05 20:41:12,1.18
577,http://dummyimage.com/240x244.jpg/5fa2dd/ffffff,PredniSONE,7,2015-11-16 01:19:06,12.24
578,http://dummyimage.com/141x228.gif/ff4444/ffffff,Healthy Accents Cold and Cough,20,2016-01-10 06:42:04,5.38
579,http://dummyimage.com/208x215.png/5fa2dd/ffffff,Quetiapine fumarate,6,2016-02-17 03:16:28,1.47
580,http://dummyimage.com/188x132.jpg/5fa2dd/ffffff,Amoxicillin and Clavulanate Potassium,41,2015-05-05 14:09:23,6.44
581,http://dummyimage.com/199x132.jpg/ff4444/ffffff,BACKACHE WITH ARNICA,28,2016-03-03 11:11:02,5.84
582,http://dummyimage.com/217x151.gif/cc0000/ffffff,Fexofenadine Hydrochloride,6,2015-09-13 11:57:44,6.66
583,http://dummyimage.com/115x163.png/ff4444/ffffff,Goats Milk,13,2015-05-29 19:36:53,3.96
584,http://dummyimage.com/129x204.gif/cc0000/ffffff,Western Family Complete Whitening,28,2015-10-20 12:07:17,2.22
585,http://dummyimage.com/174x248.gif/ff4444/ffffff,Guanfacine Hydrochloride,26,2016-02-05 02:38:39,4.77
586,http://dummyimage.com/199x216.gif/ff4444/ffffff,BullFrog Quik,21,2015-06-14 10:23:59,12.47
587,http://dummyimage.com/193x200.jpg/5fa2dd/ffffff,LoHist DM,30,2016-01-19 16:58:43,16.54
588,http://dummyimage.com/106x226.jpg/5fa2dd/ffffff,Atenolol,31,2015-09-09 15:20:13,4.76
589,http://dummyimage.com/138x162.png/dddddd/000000,"Pollens - Trees, Eucalyptus (Blue Gum) Eucalyptus globulus",8,2015-11-21 08:56:12,2.89
590,http://dummyimage.com/164x116.jpg/5fa2dd/ffffff,EB302 ARTHRITIS RELIEF,20,2016-01-05 09:57:21,16.27
591,http://dummyimage.com/163x140.png/cc0000/ffffff,DayTime NiteTime,4,2015-04-17 03:58:55,10.97
592,http://dummyimage.com/231x113.jpg/cc0000/ffffff,PROVIGIL,12,2016-02-04 09:54:02,4.6
593,http://dummyimage.com/208x158.png/ff4444/ffffff,Warfarin Sodium,36,2015-11-13 04:18:23,17.85
594,http://dummyimage.com/179x236.gif/cc0000/ffffff,Childrens Allergy,10,2015-12-03 11:30:03,9.39
595,http://dummyimage.com/249x196.gif/cc0000/ffffff,Metaxalone,34,2015-07-06 07:37:09,10.38
596,http://dummyimage.com/208x127.gif/dddddd/000000,Fluconazole,49,2015-09-07 13:21:25,13.98
597,http://dummyimage.com/113x222.jpg/dddddd/000000,Nifedipine,21,2015-04-18 22:03:56,3.2
598,http://dummyimage.com/204x132.jpg/5fa2dd/ffffff,Reciphexamine,23,2016-03-23 10:44:24,9.16
599,http://dummyimage.com/153x143.jpg/cc0000/ffffff,wet n wild,33,2016-01-20 06:55:33,17.89
600,http://dummyimage.com/210x139.png/cc0000/ffffff,Prefenz Silica Based Hand Sanitizer,15,2015-04-01 03:34:04,18.38
601,http://dummyimage.com/201x247.gif/dddddd/000000,EXTENDED PHENYTOIN SODIUM,29,2016-01-02 12:00:22,5.03
602,http://dummyimage.com/158x171.jpg/5fa2dd/ffffff,Colgate Proclinical Refreshing Mint,4,2016-02-08 19:22:07,7.31
603,http://dummyimage.com/113x245.png/dddddd/000000,Fluocinonide,35,2015-06-30 08:29:25,17.19
604,http://dummyimage.com/176x104.gif/ff4444/ffffff,Betalido Kit,3,2016-01-15 18:09:15,7.42
605,http://dummyimage.com/158x119.png/5fa2dd/ffffff,"Standardized Mite, Dermatophagoides farinae, Scratch or Bulk, 30000 AU per mL",10,2015-08-11 11:16:25,14.89
606,http://dummyimage.com/176x146.png/ff4444/ffffff,Diltiazem Hydrochloride,49,2015-08-15 23:59:09,15.91
607,http://dummyimage.com/216x137.png/ff4444/ffffff,Ginger Lime hand sanitizer,20,2016-01-16 21:02:17,6.68
608,http://dummyimage.com/192x127.jpg/5fa2dd/ffffff,HYDROCORTISONE,36,2015-10-20 19:06:57,1.29
609,http://dummyimage.com/249x151.gif/dddddd/000000,Zyprexa,14,2015-12-30 04:00:08,19.6
610,http://dummyimage.com/241x124.png/dddddd/000000,DOUBLE PERFECTION LUMIERE,22,2015-09-04 13:26:32,5.6
611,http://dummyimage.com/154x223.jpg/dddddd/000000,Nupercainal Bio-Active Hemorrhoidal,10,2015-05-11 01:48:42,14.97
612,http://dummyimage.com/184x120.png/dddddd/000000,Depakote,15,2016-03-25 08:27:08,11.15
613,http://dummyimage.com/169x223.gif/5fa2dd/ffffff,FE C Tab Plus,15,2015-04-22 23:53:23,5.09
614,http://dummyimage.com/232x155.jpg/5fa2dd/ffffff,ACONITUM FEROX,8,2016-01-24 00:09:21,15.73
615,http://dummyimage.com/237x146.jpg/5fa2dd/ffffff,LBEL FILLING EFFECT FOUNDATION SPF 10,48,2015-05-27 13:07:04,4.33
616,http://dummyimage.com/212x134.jpg/cc0000/ffffff,Sensitive Skin antiperspirant deodorant roll-on,47,2015-09-04 00:40:25,14.46
617,http://dummyimage.com/115x169.gif/dddddd/000000,Promethazine Hydrochloride,18,2015-06-17 09:29:07,14.4
618,http://dummyimage.com/230x107.gif/dddddd/000000,Trimethoprim,46,2015-07-09 05:27:24,15.67
619,http://dummyimage.com/240x237.gif/cc0000/ffffff,HELLO FLAWLESS OXYGEN WOW Broad Spectrum SPF 25 BRIGHTENING MAKEUP - WARM ME UP,43,2015-12-04 09:30:00,10.91
620,http://dummyimage.com/245x216.gif/dddddd/000000,Levetiracetam,11,2015-10-09 06:14:50,6.8
621,http://dummyimage.com/143x140.png/cc0000/ffffff,HYVEE,26,2016-03-17 21:36:13,16.84
622,http://dummyimage.com/218x232.png/dddddd/000000,Action Chemical Antibac Clear,37,2016-01-25 03:12:59,10.08
623,http://dummyimage.com/126x215.png/cc0000/ffffff,antiperspirant deodorant,8,2015-08-10 22:30:04,17.32
624,http://dummyimage.com/135x177.gif/dddddd/000000,Clonidine Hydrochloride,49,2015-08-09 05:46:01,9.86
625,http://dummyimage.com/120x151.jpg/dddddd/000000,Abacavir,20,2016-03-05 01:31:24,16.76
626,http://dummyimage.com/201x195.png/5fa2dd/ffffff,Lactated Ringers,41,2015-10-11 19:31:50,2.45
627,http://dummyimage.com/221x213.jpg/5fa2dd/ffffff,Rifampin,49,2015-03-30 23:59:09,17.34
628,http://dummyimage.com/134x122.jpg/5fa2dd/ffffff,Anacardium Homaccord,15,2015-04-06 02:43:00,18.08
629,http://dummyimage.com/238x120.gif/cc0000/ffffff,Pramoxine Hydrochloride,17,2015-12-27 01:41:02,10.2
630,http://dummyimage.com/123x104.png/cc0000/ffffff,Smart Sense Naproxen Sodium,40,2016-02-12 11:23:03,2.24
631,http://dummyimage.com/151x115.jpg/5fa2dd/ffffff,NAPROXEN SODIUM,8,2016-02-16 22:56:52,13.04
632,http://dummyimage.com/209x107.jpg/dddddd/000000,Tretinoin,19,2015-08-20 00:12:16,5.58
633,http://dummyimage.com/114x244.gif/5fa2dd/ffffff,Fluconazole,21,2015-04-12 20:40:59,8.86
634,http://dummyimage.com/216x128.jpg/cc0000/ffffff,Prednisone,28,2015-06-22 22:06:10,6.44
635,http://dummyimage.com/161x184.jpg/5fa2dd/ffffff,AK-POLY-BAC,32,2015-05-22 11:49:44,10.65
636,http://dummyimage.com/235x166.jpg/5fa2dd/ffffff,Dextrose,35,2016-03-23 07:30:50,5.52
637,http://dummyimage.com/220x164.jpg/ff4444/ffffff,Tramadol Hydrochloride,4,2015-08-27 04:19:04,4.89
638,http://dummyimage.com/129x175.gif/cc0000/ffffff,Losartan Potassium,4,2016-03-14 06:18:55,7.98
639,http://dummyimage.com/202x246.png/5fa2dd/ffffff,Propranolol Hydrochloride,49,2015-04-17 14:14:00,8.66
640,http://dummyimage.com/174x172.png/cc0000/ffffff,Sufentanil Citrate,29,2015-05-26 16:07:42,3.92
641,http://dummyimage.com/188x206.gif/cc0000/ffffff,CVS HYDROCORTISONE WITH ALOE,26,2015-09-25 00:50:19,16.87
642,http://dummyimage.com/167x165.png/dddddd/000000,Androbalance,46,2015-09-21 00:37:53,15.64
643,http://dummyimage.com/209x186.gif/cc0000/ffffff,Cefprozil,10,2016-01-25 16:02:10,18.59
644,http://dummyimage.com/115x188.jpg/ff4444/ffffff,MBM 11 Thyroid Adrenal,28,2015-12-20 17:40:48,2.09
645,http://dummyimage.com/168x140.gif/cc0000/ffffff,R-Tanna,31,2016-03-20 02:40:59,12.19
646,http://dummyimage.com/164x205.gif/cc0000/ffffff,Headache Relief To Go,44,2016-02-28 09:39:15,12.52
647,http://dummyimage.com/110x131.gif/ff4444/ffffff,Lidocaine Hydrochloride,35,2016-03-15 09:17:58,12.5
648,http://dummyimage.com/117x139.jpg/5fa2dd/ffffff,acid controller,44,2015-05-30 08:10:52,17.59
649,http://dummyimage.com/171x153.jpg/dddddd/000000,INSTANT HAND SANITIZER,26,2015-07-30 01:00:26,16.87
650,http://dummyimage.com/183x164.jpg/5fa2dd/ffffff,Umbrella Sunscreen,47,2015-10-09 23:42:25,10.09
651,http://dummyimage.com/196x244.png/cc0000/ffffff,PlusPHARMA,48,2015-12-30 01:43:30,12.73
652,http://dummyimage.com/131x121.png/ff4444/ffffff,LUBRIDERM,20,2015-10-08 08:22:56,11.51
653,http://dummyimage.com/166x181.jpg/ff4444/ffffff,Pier 1 Imports Melon and Mint Anti-Bacterial Hand Sanitizer,9,2015-05-04 22:27:10,10.71
654,http://dummyimage.com/236x211.gif/5fa2dd/ffffff,Antiseptic Swab,50,2015-12-30 06:37:22,3.9
655,http://dummyimage.com/128x163.jpg/dddddd/000000,Zap APF,37,2015-11-20 12:16:31,17.65
656,http://dummyimage.com/143x245.png/cc0000/ffffff,miconazole 1,36,2015-09-20 02:09:16,2.42
657,http://dummyimage.com/241x155.png/ff4444/ffffff,Up (and) Up Green Apple Scent,11,2015-06-28 09:30:42,8.78
658,http://dummyimage.com/154x161.jpg/dddddd/000000,Covergirl Outlast Stay Fabulous 3in1 Foundation,18,2015-12-20 02:16:42,1.42
659,http://dummyimage.com/226x116.gif/ff4444/ffffff,Arnica e pl. tota 12,42,2015-04-19 05:05:41,7.07
660,http://dummyimage.com/218x199.gif/cc0000/ffffff,Hazelnut Pollen,26,2015-12-06 01:35:10,5.45
661,http://dummyimage.com/116x129.jpg/cc0000/ffffff,Prochlorperazine Maleate,40,2015-10-20 01:11:42,6.67
662,http://dummyimage.com/235x130.jpg/5fa2dd/ffffff,Metoprolol Tartrate,26,2015-08-16 23:54:01,3.79
663,http://dummyimage.com/142x194.jpg/dddddd/000000,Head and Shoulders,42,2015-05-29 12:36:48,16.52
664,http://dummyimage.com/118x142.gif/ff4444/ffffff,Sensible,44,2015-06-16 23:22:02,3.55
665,http://dummyimage.com/230x141.png/5fa2dd/ffffff,Ursodiol,49,2016-01-13 12:06:36,4.56
666,http://dummyimage.com/123x226.gif/dddddd/000000,Lamotrigine,30,2015-07-21 06:24:19,4.21
667,http://dummyimage.com/247x103.jpg/dddddd/000000,Escitalopram,17,2016-03-25 00:05:40,2.53
668,http://dummyimage.com/204x148.png/5fa2dd/ffffff,FLUOROMETHOLONE,34,2015-06-09 18:33:44,5.88
669,http://dummyimage.com/150x201.jpg/cc0000/ffffff,OXCARBAZEPINE,15,2016-01-21 19:56:36,1.87
670,http://dummyimage.com/168x168.png/dddddd/000000,ADEFOVIR DIPIVOXIL,22,2015-06-19 14:20:08,9.16
671,http://dummyimage.com/104x147.jpg/dddddd/000000,Strawberry,10,2015-12-02 08:59:11,10.26
672,http://dummyimage.com/117x121.png/dddddd/000000,Nutrilyte II,26,2015-09-15 03:17:36,6.08
673,http://dummyimage.com/103x216.png/5fa2dd/ffffff,up and up cold and flu relief,23,2015-06-08 15:27:35,10.45
674,http://dummyimage.com/236x190.jpg/5fa2dd/ffffff,OXYGEN,5,2015-12-22 23:53:48,11.98
675,http://dummyimage.com/246x185.gif/5fa2dd/ffffff,DUAL ACTION CHERRY COUGH SUPPRESSANT ORAL ANESTHETIC,23,2016-03-16 13:08:25,9.25
676,http://dummyimage.com/149x242.jpg/dddddd/000000,Furosemide,48,2016-01-26 06:08:46,2.63
677,http://dummyimage.com/144x125.png/cc0000/ffffff,Childrens Cold and Allergy,4,2016-03-16 13:51:48,16.19
678,http://dummyimage.com/172x117.jpg/cc0000/ffffff,Oxygen,45,2015-10-19 15:08:04,2.83
679,http://dummyimage.com/147x100.png/dddddd/000000,Lisinopril,34,2015-08-07 21:37:41,10.81
680,http://dummyimage.com/135x208.jpg/dddddd/000000,Potassium Chloride,43,2015-07-25 00:24:47,14.02
681,http://dummyimage.com/210x199.jpg/dddddd/000000,good sense lice treatment,20,2015-06-06 10:16:22,9.69
682,http://dummyimage.com/128x147.gif/5fa2dd/ffffff,"Pollens - Trees, Tree Mix 6",15,2015-07-11 00:55:55,11.82
683,http://dummyimage.com/238x181.gif/dddddd/000000,Tiger Balm White,3,2015-12-09 20:43:47,7.91
684,http://dummyimage.com/248x133.jpg/cc0000/ffffff,Gabapentin,25,2015-12-09 22:31:19,2.12
